sep=,
TIME,CH0,
01:23:28,1.743450,
01:23:28,1.743450,
01:23:28,1.743450,
01:23:29,1.743450,
01:23:29,1.742465,
01:23:29,1.742465,
01:23:29,1.743450,
01:23:29,1.741480,
01:23:30,1.740495,
01:23:30,1.740495,
01:23:30,1.742465,
01:23:30,1.739510,
01:23:31,1.740495,
01:23:31,1.740495,
01:23:31,1.739510,
01:23:31,1.739510,
01:23:31,1.736555,
01:23:32,1.741480,
01:23:32,1.740495,
01:23:32,1.740495,
01:23:32,1.739510,
01:23:32,1.739510,
01:23:33,1.740495,
01:23:33,1.739510,
01:23:33,1.739510,
01:23:33,1.739510,
01:23:33,1.741480,
01:23:34,1.740495,
01:23:34,1.742465,
01:23:34,1.742465,
01:23:34,1.741480,
01:23:34,1.741480,
01:23:35,1.741480,
01:23:35,1.739510,
01:23:35,1.738525,
01:23:35,1.738525,
01:23:36,1.737540,
01:23:36,1.736555,
01:23:36,1.739510,
01:23:36,1.739510,
01:23:36,1.739510,
01:23:37,1.738525,
01:23:37,1.738525,
01:23:37,1.738525,
01:23:37,1.739510,
01:23:37,1.739510,
01:23:38,1.741480,
01:23:38,1.740495,
01:23:38,1.741480,
01:23:38,1.740495,
01:23:39,1.741480,
01:23:39,1.741480,
01:23:39,1.739510,
01:23:39,1.741480,
01:23:39,1.741480,
01:23:40,1.741480,
01:23:40,1.742465,
01:23:40,1.742465,
01:23:40,1.741480,
01:23:40,1.743450,
01:23:41,1.743450,
01:23:41,1.742465,
01:23:41,1.743450,
01:23:42,1.740495,
01:23:42,1.742465,
01:23:42,1.743450,
01:23:42,1.743450,
01:23:42,1.744435,
01:23:43,1.744435,
01:23:43,1.743450,
01:23:43,1.744435,
01:23:43,1.743450,
01:23:43,1.744435,
01:23:44,1.744435,
01:23:44,1.745420,
01:23:44,1.742465,
01:23:44,1.740495,
01:23:44,1.740495,
01:23:45,1.743450,
01:23:45,1.744435,
01:23:45,1.743450,
01:23:45,1.742465,
01:23:46,1.742465,
01:23:46,1.741480,
01:23:46,1.741480,
01:23:47,1.742465,
01:23:47,1.740495,
01:23:47,1.742465,
01:23:48,1.741480,
01:23:48,1.742465,
01:23:48,1.740495,
01:23:48,1.740495,
01:23:49,1.744435,
01:23:49,1.741480,
01:23:50,1.744435,
01:23:50,1.743450,
01:23:50,1.743450,
01:23:50,1.742465,
01:23:51,1.742465,
01:23:51,1.742465,
01:23:51,1.745420,
01:23:51,1.745420,
01:23:52,1.742465,
01:23:52,1.745420,
01:23:52,1.743450,
01:23:53,1.742465,
01:23:53,1.742465,
01:23:53,1.742465,
01:23:54,1.743450,
01:23:54,1.742465,
01:23:54,1.744435,
01:23:54,1.743450,
01:23:54,1.744435,
01:23:55,1.744435,
01:23:55,1.743450,
01:23:55,1.743450,
01:23:55,1.743450,
01:23:55,1.744435,
01:23:56,1.743450,
01:23:56,1.744435,
01:23:56,1.745420,
01:23:57,1.745420,
01:23:57,1.745420,
01:23:57,1.743450,
01:23:57,1.745420,
01:23:58,1.744435,
01:23:58,1.743450,
01:23:58,1.742465,
01:23:59,1.744435,
01:23:59,1.744435,
01:23:59,1.743450,
01:23:59,1.744435,
01:24:00,1.745420,
01:24:00,1.744435,
01:24:00,1.743450,
01:24:00,1.752315,
01:24:01,1.749360,
01:24:01,1.746405,
01:24:01,1.747390,
01:24:02,1.746405,
01:24:02,1.746405,
01:24:02,1.746405,
01:24:02,1.744435,
01:24:03,1.744435,
01:24:03,1.743450,
01:24:03,1.741480,
01:24:04,1.743450,
01:24:04,1.742465,
01:24:04,1.743450,
01:24:04,1.742465,
01:24:05,1.741480,
01:24:05,1.744435,
01:24:05,1.744435,
01:24:05,1.743450,
01:24:06,1.744435,
01:24:06,1.744435,
01:24:06,1.744435,
01:24:06,1.744435,
01:24:07,1.745420,
01:24:07,1.744435,
01:24:07,1.745420,
01:24:08,1.745420,
01:24:08,1.745420,
01:24:08,1.743450,
01:24:08,1.745420,
01:24:08,1.744435,
01:24:09,1.744435,
01:24:09,1.741480,
01:24:09,1.744435,
01:24:10,1.743450,
01:24:10,1.743450,
01:24:10,1.741480,
01:24:10,1.742465,
01:24:11,1.741480,
01:24:11,1.743450,
01:24:11,1.746405,
01:24:11,1.745420,
01:24:12,1.745420,
01:24:12,1.745420,
01:24:13,1.743450,
01:24:13,1.744435,
01:24:13,1.745420,
01:24:13,1.743450,
01:24:14,1.745420,
01:24:14,1.745420,
01:24:14,1.746405,
01:24:15,1.745420,
01:24:15,1.744435,
01:24:15,1.743450,
01:24:15,1.744435,
01:24:15,1.744435,
01:24:16,1.744435,
01:24:16,1.744435,
01:24:16,1.744435,
01:24:17,1.739510,
01:24:17,1.741480,
01:24:17,1.739510,
01:24:18,1.741480,
01:24:18,1.755270,
01:24:18,1.735570,
01:24:18,1.735570,
01:24:19,1.735570,
01:24:19,1.736555,
01:24:19,1.737540,
01:24:19,1.738525,
01:24:20,1.741480,
01:24:20,1.741480,
01:24:20,1.740495,
01:24:21,1.742465,
01:24:21,1.742465,
01:24:21,1.741480,
01:24:21,1.743450,
01:24:22,1.743450,
01:24:22,1.744435,
01:24:23,1.746405,
01:24:23,1.744435,
01:24:23,1.744435,
01:24:23,1.745420,
01:24:24,1.744435,
01:24:24,1.743450,
01:24:24,1.744435,
01:24:25,1.742465,
01:24:25,1.744435,
01:24:25,1.743450,
01:24:25,1.742465,
01:24:26,1.742465,
01:24:26,1.746405,
01:24:27,1.744435,
01:24:27,1.745420,
01:24:27,1.745420,
01:24:27,1.745420,
01:24:28,1.755270,
01:24:28,1.745420,
01:24:28,1.745420,
01:24:29,1.746405,
01:24:29,1.745420,
01:24:29,1.745420,
01:24:29,1.745420,
01:24:30,1.745420,
01:24:30,1.745420,
01:24:30,1.745420,
01:24:30,1.746405,
01:24:31,1.745420,
01:24:31,1.743450,
01:24:31,1.745420,
01:24:31,1.747390,
01:24:32,1.747390,
01:24:32,1.747390,
01:24:32,1.746405,
01:24:32,1.744435,
01:24:33,1.745420,
01:24:33,1.744435,
01:24:33,1.742465,
01:24:34,1.744435,
01:24:34,1.746405,
01:24:35,1.744435,
01:24:35,1.742465,
01:24:35,1.742465,
01:24:35,1.746405,
01:24:36,1.746405,
01:24:36,1.745420,
01:24:36,1.745420,
01:24:37,1.744435,
01:24:37,1.743450,
01:24:37,1.744435,
01:24:37,1.743450,
01:24:38,1.743450,
01:24:38,1.742465,
01:24:38,1.742465,
01:24:38,1.741480,
01:24:39,1.743450,
01:24:39,1.743450,
01:24:39,1.746405,
01:24:40,1.747390,
01:24:40,1.746405,
01:24:40,1.745420,
01:24:40,1.744435,
01:24:41,1.743450,
01:24:42,1.743450,
01:24:43,1.741480,
01:24:43,1.740495,
01:24:44,1.740495,
01:24:44,1.740495,
01:24:44,1.741480,
01:24:45,1.741480,
01:24:45,1.744435,
01:24:45,1.744435,
01:24:45,1.743450,
01:24:46,1.742465,
01:24:47,1.744435,
01:24:47,1.746405,
01:24:47,1.746405,
01:24:47,1.745420,
01:24:48,1.745420,
01:24:48,1.743450,
01:24:48,1.746405,
01:24:48,1.746405,
01:24:49,1.743450,
01:24:49,1.745420,
01:24:50,1.743450,
01:24:50,1.742465,
01:24:50,1.745420,
01:24:50,1.744435,
01:24:51,1.743450,
01:24:51,1.743450,
01:24:51,1.744435,
01:24:52,1.744435,
01:24:52,1.743450,
01:24:52,1.745420,
01:24:52,1.744435,
01:24:53,1.745420,
01:24:53,1.745420,
01:24:54,1.747390,
01:24:54,1.746405,
01:24:54,1.746405,
01:24:55,1.745420,
01:24:55,1.744435,
01:24:55,1.744435,
01:24:56,1.746405,
01:24:56,1.744435,
01:24:56,1.742465,
01:24:57,1.742465,
01:24:57,1.801565,
01:24:57,1.746405,
01:24:57,1.746405,
01:24:58,1.745420,
01:24:58,1.745420,
01:24:59,1.746405,
01:24:59,1.746405,
01:24:59,1.747390,
01:24:59,1.746405,
01:25:00,1.744435,
01:25:00,1.744435,
01:25:00,1.745420,
01:25:01,1.746405,
01:25:01,1.745420,
01:25:01,1.748375,
01:25:01,1.746405,
01:25:02,1.749360,
01:25:02,1.748375,
01:25:02,1.749360,
01:25:03,1.752315,
01:25:03,1.751330,
01:25:04,1.753300,
01:25:04,1.751330,
01:25:04,1.751330,
01:25:05,1.752315,
01:25:05,1.751330,
01:25:05,1.752315,
01:25:05,1.750345,
01:25:06,1.750345,
01:25:06,1.748375,
01:25:06,1.749360,
01:25:06,1.750345,
01:25:07,1.750345,
01:25:07,1.749360,
01:25:07,1.748375,
01:25:08,1.747390,
01:25:08,1.747390,
01:25:08,1.745420,
01:25:09,1.746405,
01:25:09,1.748375,
01:25:09,1.745420,
01:25:10,1.745420,
01:25:10,1.744435,
01:25:10,1.743450,
01:25:11,1.743450,
01:25:11,1.742465,
01:25:11,1.743450,
01:25:12,1.741480,
01:25:12,1.742465,
01:25:12,1.740495,
01:25:12,1.739510,
01:25:13,1.740495,
01:25:13,1.740495,
01:25:13,1.740495,
01:25:14,1.741480,
01:25:14,1.742465,
01:25:15,1.743450,
01:25:15,1.741480,
01:25:15,1.743450,
01:25:16,1.745420,
01:25:16,1.745420,
01:25:16,1.744435,
01:25:17,1.776940,
01:25:17,1.746405,
01:25:17,1.744435,
01:25:18,1.745420,
01:25:18,1.745420,
01:25:18,1.745420,
01:25:19,1.745420,
01:25:19,1.744435,
01:25:19,1.744435,
01:25:20,1.744435,
01:25:20,1.744435,
01:25:21,1.744435,
01:25:21,1.745420,
01:25:21,1.743450,
01:25:22,1.745420,
01:25:22,1.744435,
01:25:22,1.744435,
01:25:23,1.767090,
01:25:23,1.738525,
01:25:23,1.738525,
01:25:24,1.741480,
01:25:24,1.742465,
01:25:24,1.742465,
01:25:24,1.741480,
01:25:25,1.742465,
01:25:25,1.743450,
01:25:26,1.744435,
01:25:26,1.742465,
01:25:26,1.742465,
01:25:27,1.744435,
01:25:27,1.745420,
01:25:27,1.744435,
01:25:28,1.744435,
01:25:28,1.744435,
01:25:29,1.743450,
01:25:29,1.742465,
01:25:29,1.744435,
01:25:31,1.743450,
01:25:31,1.744435,
01:25:32,1.745420,
01:25:32,1.745420,
01:25:32,1.744435,
01:25:33,1.744435,
01:25:33,1.746405,
01:25:33,1.744435,
01:25:34,1.744435,
01:25:34,1.746405,
01:25:34,1.744435,
01:25:35,1.744435,
01:25:35,1.743450,
01:25:36,1.744435,
01:25:36,1.742465,
01:25:37,1.744435,
01:25:37,1.743450,
01:25:37,1.742465,
01:25:38,1.740495,
01:25:38,1.742465,
01:25:38,1.742465,
01:25:39,1.740495,
01:25:39,1.739510,
01:25:39,1.741480,
01:25:40,1.743450,
01:25:40,1.742465,
01:25:41,1.742465,
01:25:41,1.743450,
01:25:41,1.740495,
01:25:42,1.740495,
01:25:43,1.737540,
01:25:43,1.739510,
01:25:43,1.740495,
01:25:44,1.741480,
01:25:44,1.740495,
01:25:45,1.739510,
01:25:45,1.740495,
01:25:45,1.741480,
01:25:45,1.741480,
01:25:46,1.742465,
01:25:46,1.743450,
01:25:46,1.743450,
01:25:47,1.740495,
01:25:47,1.742465,
01:25:48,1.743450,
01:25:48,1.744435,
01:25:48,1.744435,
01:25:49,1.744435,
01:25:49,1.744435,
01:25:50,1.744435,
01:25:50,1.744435,
01:25:50,1.745420,
01:25:51,1.744435,
01:25:51,1.742465,
01:25:51,1.742465,
01:25:52,1.742465,
01:25:52,1.742465,
01:25:52,1.744435,
01:25:53,1.744435,
01:25:53,1.743450,
01:25:54,1.741480,
01:25:54,1.743450,
01:25:55,1.740495,
01:25:55,1.741480,
01:25:55,1.741480,
01:25:56,1.743450,
01:25:56,1.743450,
01:25:56,1.743450,
01:25:57,1.747390,
01:25:57,1.746405,
01:25:58,1.744435,
01:25:58,1.744435,
01:25:58,1.743450,
01:25:59,1.744435,
01:25:59,1.743450,
01:26:00,1.745420,
01:26:00,1.744435,
01:26:01,1.743450,
01:26:01,1.743450,
01:26:02,1.745420,
01:26:02,1.743450,
01:26:02,1.742465,
01:26:03,1.744435,
01:26:03,1.743450,
01:26:03,1.743450,
01:26:04,1.743450,
01:26:04,1.743450,
01:26:04,1.742465,
01:26:05,1.741480,
01:26:05,1.741480,
01:26:05,1.742465,
01:26:05,1.742465,
01:26:06,1.740495,
01:26:06,1.743450,
01:26:06,1.743450,
01:26:07,1.742465,
01:26:07,1.741480,
01:26:07,1.741480,
01:26:08,1.744435,
01:26:08,1.744435,
01:26:09,1.746405,
01:26:09,1.744435,
01:26:09,1.743450,
01:26:09,1.743450,
01:26:09,1.743450,
01:26:10,1.743450,
01:26:10,1.744435,
01:26:10,1.745420,
01:26:10,1.746405,
01:26:11,1.743450,
01:26:11,1.744435,
01:26:12,1.745420,
01:26:12,1.744435,
01:26:12,1.745420,
01:26:13,1.745420,
01:26:13,1.745420,
01:26:13,1.747390,
01:26:14,1.747390,
01:26:14,1.746405,
01:26:15,1.746405,
01:26:15,1.745420,
01:26:15,1.747390,
01:26:15,1.745420,
01:26:16,1.744435,
01:26:16,1.745420,
01:26:16,1.745420,
01:26:17,1.744435,
01:26:17,1.744435,
01:26:17,1.743450,
01:26:18,1.744435,
01:26:18,1.743450,
01:26:18,1.745420,
01:26:19,1.745420,
01:26:19,1.743450,
01:26:20,1.744435,
01:26:20,1.741480,
01:26:20,1.742465,
01:26:21,1.741480,
01:26:21,1.740495,
01:26:21,1.742465,
01:26:22,1.738525,
01:26:22,1.740495,
01:26:22,1.739510,
01:26:22,1.741480,
01:26:22,1.741480,
01:26:23,1.740495,
01:26:23,1.741480,
01:26:23,1.742465,
01:26:24,1.742465,
01:26:24,1.742465,
01:26:24,1.743450,
01:26:25,1.743450,
01:26:25,1.744435,
01:26:25,1.743450,
01:26:26,1.741480,
01:26:26,1.740495,
01:26:26,1.742465,
01:26:27,1.743450,
01:26:27,1.743450,
01:26:27,1.742465,
01:26:27,1.741480,
01:26:28,1.739510,
01:26:28,1.738525,
01:26:29,1.738525,
01:26:29,1.738525,
01:26:30,1.741480,
01:26:30,1.743450,
01:26:31,1.742465,
01:26:31,1.742465,
01:26:31,1.743450,
01:26:31,1.743450,
01:26:32,1.743450,
01:26:32,1.741480,
01:26:32,1.743450,
01:26:33,1.743450,
01:26:33,1.742465,
01:26:33,1.742465,
01:26:33,1.741480,
01:26:33,1.743450,
01:26:34,1.745420,
01:26:34,1.746405,
01:26:34,1.746405,
01:26:35,1.746405,
01:26:35,1.746405,
01:26:35,1.747390,
01:26:35,1.747390,
01:26:36,1.746405,
01:26:36,1.745420,
01:26:36,1.748375,
01:26:37,1.746405,
01:26:37,1.748375,
01:26:37,1.746405,
01:26:38,1.747390,
01:26:38,1.745420,
01:26:38,1.745420,
01:26:39,1.745420,
01:26:39,1.745420,
01:26:39,1.743450,
01:26:40,1.744435,
01:26:40,1.744435,
01:26:40,1.743450,
01:26:41,1.743450,
01:26:41,1.745420,
01:26:41,1.744435,
01:26:42,1.741480,
01:26:42,1.743450,
01:26:42,1.743450,
01:26:43,1.742465,
01:26:43,1.741480,
01:26:43,1.741480,
01:26:44,1.741480,
01:26:44,1.741480,
01:26:44,1.742465,
01:26:45,1.743450,
01:26:45,1.743450,
01:26:46,1.745420,
01:26:46,1.745420,
01:26:47,1.745420,
01:26:47,1.742465,
01:26:47,1.745420,
01:26:48,1.745420,
01:26:48,1.745420,
01:26:48,1.746405,
01:26:49,1.744435,
01:26:49,1.745420,
01:26:49,1.745420,
01:26:49,1.745420,
01:26:49,1.743450,
01:26:50,1.745420,
01:26:50,1.745420,
01:26:50,1.745420,
01:26:51,1.745420,
01:26:51,1.745420,
01:26:51,1.744435,
01:26:51,1.746405,
01:26:52,1.746405,
01:26:52,1.744435,
01:26:52,1.745420,
01:26:53,1.744435,
01:26:53,1.742465,
01:26:53,1.744435,
01:26:54,1.743450,
01:26:54,1.744435,
01:26:54,1.744435,
01:26:55,1.742465,
01:26:55,1.743450,
01:26:55,1.742465,
01:26:56,1.740495,
01:26:56,1.741480,
01:26:56,1.742465,
01:26:57,1.740495,
01:26:57,1.738525,
01:26:57,1.740495,
01:26:57,1.740495,
01:26:58,1.740495,
01:26:58,1.741480,
01:26:58,1.741480,
01:26:59,1.743450,
01:26:59,1.743450,
01:27:00,1.741480,
01:27:00,1.742465,
01:27:00,1.741480,
01:27:01,1.743450,
01:27:01,1.740495,
01:27:02,1.741480,
01:27:02,1.742465,
01:27:02,1.744435,
01:27:03,1.742465,
01:27:03,1.740495,
01:27:03,1.741480,
01:27:04,1.741480,
01:27:04,1.741480,
01:27:04,1.742465,
01:27:05,1.742465,
01:27:05,1.742465,
01:27:05,1.742465,
01:27:06,1.742465,
01:27:06,1.743450,
01:27:06,1.744435,
01:27:07,1.743450,
01:27:07,1.743450,
01:27:07,1.746405,
01:27:08,1.745420,
01:27:08,1.744435,
01:27:08,1.744435,
01:27:08,1.745420,
01:27:09,1.745420,
01:27:09,1.744435,
01:27:09,1.743450,
01:27:10,1.745420,
01:27:10,1.743450,
01:27:11,1.739510,
01:27:11,1.740495,
01:27:12,1.740495,
01:27:12,1.741480,
01:27:12,1.740495,
01:27:12,1.742465,
01:27:13,1.744435,
01:27:13,1.743450,
01:27:14,1.742465,
01:27:14,1.741480,
01:27:14,1.742465,
01:27:15,1.741480,
01:27:15,1.744435,
01:27:16,1.746405,
01:27:16,1.746405,
01:27:17,1.746405,
01:27:17,1.745420,
01:27:17,1.746405,
01:27:18,1.745420,
01:27:18,1.744435,
01:27:18,1.745420,
01:27:18,1.745420,
01:27:19,1.744435,
01:27:19,1.743450,
01:27:19,1.743450,
01:27:20,1.743450,
01:27:20,1.740495,
01:27:20,1.742465,
01:27:21,1.761180,
01:27:21,1.743450,
01:27:21,1.741480,
01:27:22,1.741480,
01:27:22,1.741480,
01:27:22,1.740495,
01:27:23,1.739510,
01:27:23,1.739510,
01:27:23,1.741480,
01:27:24,1.739510,
01:27:24,1.741480,
01:27:25,1.741480,
01:27:25,1.740495,
01:27:25,1.741480,
01:27:26,1.743450,
01:27:26,1.743450,
01:27:27,1.745420,
01:27:27,1.746405,
01:27:27,1.744435,
01:27:28,1.743450,
01:27:28,1.744435,
01:27:29,1.744435,
01:27:29,1.745420,
01:27:30,1.745420,
01:27:30,1.764135,
01:27:30,1.739510,
01:27:31,1.738525,
01:27:31,1.740495,
01:27:32,1.741480,
01:27:32,1.740495,
01:27:33,1.744435,
01:27:33,1.743450,
01:27:33,1.744435,
01:27:34,1.744435,
01:27:34,1.745420,
01:27:34,1.744435,
01:27:34,1.746405,
01:27:35,1.745420,
01:27:35,1.744435,
01:27:35,1.744435,
01:27:36,1.746405,
01:27:36,1.746405,
01:27:37,1.745420,
01:27:37,1.743450,
01:27:37,1.743450,
01:27:37,1.746405,
01:27:38,1.745420,
01:27:38,1.742465,
01:27:38,1.743450,
01:27:38,1.744435,
01:27:39,1.741480,
01:27:39,1.743450,
01:27:40,1.741480,
01:27:40,1.743450,
01:27:40,1.743450,
01:27:41,1.743450,
01:27:41,1.742465,
01:27:41,1.741480,
01:27:42,1.741480,
01:27:42,1.740495,
01:27:43,1.741480,
01:27:43,1.740495,
01:27:43,1.741480,
01:27:43,1.742465,
01:27:44,1.745420,
01:27:44,1.744435,
01:27:44,1.742465,
01:27:44,1.743450,
01:27:45,1.745420,
01:27:45,1.743450,
01:27:46,1.744435,
01:27:46,1.745420,
01:27:46,1.743450,
01:27:46,1.743450,
01:27:47,1.745420,
01:27:47,1.745420,
01:27:47,1.746405,
01:27:48,1.747390,
01:27:48,1.744435,
01:27:48,1.745420,
01:27:49,1.746405,
01:27:49,1.747390,
01:27:49,1.746405,
01:27:50,1.749360,
01:27:50,1.747390,
01:27:50,1.746405,
01:27:51,1.746405,
01:27:51,1.745420,
01:27:51,1.747390,
01:27:51,1.745420,
01:27:52,1.744435,
01:27:52,1.745420,
01:27:52,1.745420,
01:27:53,1.742465,
01:27:53,1.743450,
01:27:53,1.744435,
01:27:54,1.743450,
01:27:54,1.745420,
01:27:54,1.744435,
01:27:55,1.744435,
01:27:55,1.745420,
01:27:55,1.745420,
01:27:56,1.745420,
01:27:56,1.744435,
01:27:56,1.745420,
01:27:57,1.744435,
01:27:57,1.744435,
01:27:57,1.745420,
01:27:58,1.744435,
01:27:58,1.746405,
01:27:58,1.745420,
01:27:59,1.744435,
01:27:59,1.744435,
01:27:59,1.743450,
01:27:59,1.739510,
01:28:00,1.739510,
01:28:00,1.741480,
01:28:00,1.742465,
01:28:01,1.742465,
01:28:01,1.739510,
01:28:02,1.740495,
01:28:02,1.742465,
01:28:02,1.742465,
01:28:03,1.742465,
01:28:03,1.743450,
01:28:03,1.743450,
01:28:04,1.744435,
01:28:04,1.744435,
01:28:04,1.744435,
01:28:05,1.744435,
01:28:05,1.744435,
01:28:05,1.742465,
01:28:06,1.742465,
01:28:06,1.745420,
01:28:07,1.745420,
01:28:07,1.744435,
01:28:08,1.744435,
01:28:08,1.744435,
01:28:08,1.742465,
01:28:09,1.743450,
01:28:09,1.741480,
01:28:10,1.743450,
01:28:10,1.744435,
01:28:10,1.743450,
01:28:10,1.740495,
01:28:11,1.741480,
01:28:11,1.740495,
01:28:11,1.740495,
01:28:12,1.742465,
01:28:12,1.742465,
01:28:13,1.742465,
01:28:13,1.743450,
01:28:13,1.742465,
01:28:13,1.741480,
01:28:14,1.743450,
01:28:15,1.743450,
01:28:15,1.742465,
01:28:16,1.744435,
01:28:16,1.743450,
01:28:17,1.744435,
01:28:17,1.745420,
01:28:17,1.743450,
01:28:18,1.744435,
01:28:18,1.745420,
01:28:18,1.744435,
01:28:19,1.742465,
01:28:19,1.745420,
01:28:20,1.743450,
01:28:20,1.744435,
01:28:20,1.746405,
01:28:21,1.746405,
01:28:21,1.745420,
01:28:21,1.744435,
01:28:22,1.743450,
01:28:22,1.742465,
01:28:22,1.742465,
01:28:23,1.740495,
01:28:23,1.743450,
01:28:23,1.741480,
01:28:24,1.741480,
01:28:24,1.742465,
01:28:25,1.742465,
01:28:25,1.742465,
01:28:25,1.742465,
01:28:25,1.742465,
01:28:26,1.743450,
01:28:26,1.744435,
01:28:27,1.742465,
01:28:27,1.742465,
01:28:27,1.744435,
01:28:28,1.743450,
01:28:28,1.740495,
01:28:28,1.742465,
01:28:29,1.740495,
01:28:29,1.742465,
01:28:29,1.740495,
01:28:29,1.741480,
01:28:30,1.741480,
01:28:30,1.740495,
01:28:30,1.743450,
01:28:30,1.744435,
01:28:31,1.742465,
01:28:31,1.742465,
01:28:31,1.743450,
01:28:32,1.744435,
01:28:32,1.742465,
01:28:32,1.744435,
01:28:33,1.745420,
01:28:33,1.746405,
01:28:34,1.744435,
01:28:34,1.745420,
01:28:34,1.744435,
01:28:35,1.743450,
01:28:36,1.744435,
01:28:36,1.741480,
01:28:36,1.742465,
01:28:37,1.742465,
01:28:37,1.738525,
01:28:37,1.740495,
01:28:38,1.740495,
01:28:38,1.739510,
01:28:38,1.740495,
01:28:39,1.739510,
01:28:40,1.742465,
01:28:40,1.743450,
01:28:41,1.744435,
01:28:41,1.745420,
01:28:42,1.746405,
01:28:42,1.745420,
01:28:42,1.749360,
01:28:43,1.749360,
01:28:43,1.746405,
01:28:43,1.745420,
01:28:44,1.745420,
01:28:44,1.744435,
01:28:44,1.743450,
01:28:45,1.744435,
01:28:45,1.743450,
01:28:46,1.744435,
01:28:46,1.742465,
01:28:46,1.744435,
01:28:47,1.744435,
01:28:47,1.740495,
01:28:47,1.739510,
01:28:47,1.740495,
01:28:48,1.740495,
01:28:48,1.736555,
01:28:49,1.741480,
01:28:49,1.740495,
01:28:49,1.741480,
01:28:50,1.739510,
01:28:50,1.739510,
01:28:50,1.740495,
01:28:51,1.743450,
01:28:51,1.740495,
01:28:52,1.742465,
01:28:52,1.742465,
01:28:52,1.741480,
01:28:53,1.741480,
01:28:53,1.739510,
01:28:54,1.741480,
01:28:54,1.740495,
01:28:54,1.738525,
01:28:55,1.739510,
01:28:55,1.740495,
01:28:55,1.739510,
01:28:55,1.739510,
01:28:55,1.739510,
01:28:56,1.739510,
01:28:56,1.738525,
01:28:56,1.741480,
01:28:57,1.741480,
01:28:57,1.742465,
01:28:57,1.760195,
01:28:58,1.735570,
01:28:58,1.737540,
01:28:58,1.737540,
01:28:58,1.737540,
01:28:59,1.737540,
01:28:59,1.754285,
01:28:59,1.737540,
01:28:59,1.736555,
01:28:59,1.737540,
01:29:00,1.738525,
01:29:00,1.737540,
01:29:00,1.737540,
01:29:00,1.741480,
01:29:01,1.742465,
01:29:01,1.744435,
01:29:01,1.742465,
01:29:01,1.743450,
01:29:02,1.742465,
01:29:02,1.741480,
01:29:02,1.742465,
01:29:02,1.742465,
01:29:03,1.743450,
01:29:03,1.743450,
01:29:03,1.744435,
01:29:04,1.742465,
01:29:04,1.741480,
01:29:04,1.743450,
01:29:04,1.742465,
01:29:05,1.741480,
01:29:05,1.742465,
01:29:05,1.741480,
01:29:05,1.743450,
01:29:05,1.743450,
01:29:06,1.744435,
01:29:06,1.743450,
01:29:06,1.744435,
01:29:06,1.743450,
01:29:07,1.743450,
01:29:07,1.742465,
01:29:07,1.743450,
01:29:07,1.743450,
01:29:07,1.741480,
01:29:08,1.741480,
01:29:08,1.741480,
01:29:08,1.741480,
01:29:08,1.741480,
01:29:09,1.740495,
01:29:09,1.740495,
01:29:09,1.743450,
01:29:09,1.743450,
01:29:10,1.740495,
01:29:10,1.740495,
01:29:10,1.744435,
01:29:11,1.742465,
01:29:11,1.741480,
01:29:11,1.744435,
01:29:11,1.744435,
01:29:12,1.744435,
01:29:12,1.744435,
01:29:12,1.744435,
01:29:12,1.745420,
01:29:12,1.745420,
01:29:13,1.744435,
01:29:13,1.745420,
01:29:13,1.744435,
01:29:13,1.742465,
01:29:13,1.744435,
01:29:14,1.741480,
01:29:14,1.774970,
01:29:14,1.748375,
01:29:14,1.745420,
01:29:14,1.743450,
01:29:15,1.746405,
01:29:15,1.745420,
01:29:15,1.745420,
01:29:15,1.745420,
01:29:16,1.745420,
01:29:16,1.745420,
01:29:16,1.745420,
01:29:16,1.743450,
01:29:16,1.744435,
01:29:17,1.744435,
01:29:17,1.744435,
01:29:17,1.744435,
01:29:17,1.744435,
01:29:17,1.744435,
01:29:18,1.745420,
01:29:18,1.745420,
01:29:18,1.745420,
01:29:18,1.743450,
01:29:19,1.741480,
01:29:19,1.742465,
01:29:19,1.742465,
01:29:19,1.744435,
01:29:19,1.742465,
01:29:20,1.741480,
01:29:20,1.743450,
01:29:20,1.740495,
01:29:20,1.742465,
01:29:21,1.744435,
01:29:21,1.743450,
01:29:21,1.741480,
01:29:22,1.743450,
01:29:22,1.740495,
01:29:22,1.742465,
01:29:22,1.742465,
01:29:23,1.741480,
01:29:23,1.739510,
01:29:23,1.743450,
01:29:23,1.743450,
01:29:24,1.743450,
01:29:24,1.743450,
01:29:24,1.745420,
01:29:25,1.743450,
01:29:25,1.744435,
01:29:25,1.743450,
01:29:25,1.743450,
01:29:25,1.740495,
01:29:26,1.741480,
01:29:26,1.742465,
01:29:26,1.743450,
01:29:26,1.743450,
01:29:26,1.742465,
01:29:27,1.744435,
01:29:27,1.744435,
01:29:27,1.742465,
01:29:27,1.746405,
01:29:28,1.745420,
01:29:28,1.744435,
01:29:28,1.745420,
01:29:29,1.746405,
01:29:29,1.746405,
01:29:29,1.747390,
01:29:29,1.747390,
01:29:29,1.745420,
01:29:30,1.746405,
01:29:30,1.746405,
01:29:30,1.746405,
01:29:30,1.746405,
01:29:30,1.747390,
01:29:31,1.747390,
01:29:31,1.746405,
01:29:31,1.746405,
01:29:31,1.747390,
01:29:31,1.746405,
01:29:32,1.741480,
01:29:32,1.745420,
01:29:32,1.745420,
01:29:32,1.743450,
01:29:33,1.744435,
01:29:33,1.744435,
